,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue
8632,8,451.2836134,10,961.45,131,2460.323686,0.003082192,0.021249277,2.325663803,0.0,Nov,Windows,Chrome,Eastern,Referral,Returning_Visitor,False,True
8635,0,0.0,0,0.0,44,784.8833333,0.0,0.004761905,360.9533839,0.0,Dec,Unix,Others,North-East,Others,Other,False,True
8637,2,62.5,0,0.0,17,775.3333333,0.0,0.045098039,0.0,0.0,Nov,Windows,Chrome,Eastern,Direct,Returning_Visitor,False,True
8645,2,147.5,7,209.0,48,698.6715201,0.004487179,0.01989011,68.91364255,0.0,Nov,Linux,Chrome,Southern,Others,Returning_Visitor,False,True
8648,4,47.0,1,49.5,28,687.4670635,0.013978495,0.02734255,108.9089884,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,True,True
8660,2,561.5,2,31.0,95,4817.924102,0.007496464,0.025637791,50.09121868,0.0,Nov,Mac OS,Safari,South-East,Organic,Returning_Visitor,False,True
8662,6,86.0,0,0.0,12,905.5,0.0,0.026666667,23.6393946,0.0,Dec,Ubuntu,Opera,Central,Direct,Returning_Visitor,False,True
8663,0,0.0,0,0.0,37,1254.75,0.002631579,0.010175439,34.15414773,0.0,Nov,Windows,Chrome,Northern,Others,Returning_Visitor,False,True
8670,5,72.5,0,0.0,35,2429.8125,0.0,0.023684211,102.4922188,0.0,Nov,Windows,Chrome,Northern,Direct,Returning_Visitor,False,True
8675,0,0.0,0,0.0,8,885.0,0.04375,0.0375,49.72830378,0.0,Nov,Linux,Chrome,Central,Offline channels,Returning_Visitor,False,True
8677,5,42.0,0,0.0,232,5932.596554,0.002564103,0.014824296,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
8681,4,66.83333333,0,0.0,125,3075.978608,0.00962963,0.022299824,0.0,0.0,Nov,Windows,Opera,Eastern,Direct,Returning_Visitor,False,True
8683,7,190.4375,0,0.0,60,1967.780163,0.003809524,0.0154654,2.627347196,0.0,Dec,Linux,Chrome,South-West,Paid media,Returning_Visitor,True,True
8692,3,49.5,1,0.0,50,1570.362302,0.008959436,0.027766386,1.818480813,0.0,Nov,Linux,Chrome,Central,Paid media,Returning_Visitor,False,True
8697,2,48.5,0,0.0,53,2438.075,0.005357143,0.017261905,29.04476648,0.0,Nov,Windows,Chrome,Central,Paid Search,Returning_Visitor,True,True
8703,0,0.0,2,0.0,99,2622.600281,0.022,0.028519936,0.0,0.0,Nov,Linux,Chrome,Northern,Social networks,Returning_Visitor,False,True
8717,0,0.0,0,0.0,11,667.9166667,0.0,0.009090909,0.0,0.0,Dec,Windows,Opera,Central,Organic,Returning_Visitor,False,True
8718,2,14.75,0,0.0,32,839.4305556,0.012903226,0.028602151,13.91276554,0.0,Nov,Windows,Chrome,North-West,Direct,Returning_Visitor,False,True
8720,0,0.0,0,0.0,19,273.7083333,0.021052632,0.035087719,0.0,0.0,Nov,Linux,Chrome,Western,Others,Returning_Visitor,True,True
8723,2,46.5,1,64.5,91,3309.448776,0.013285024,0.020476218,0.0,0.0,Nov,Linux,Chrome,Central,Social networks,Returning_Visitor,True,True
8727,1,5.0,0,0.0,47,1480.233333,0.010416667,0.027824074,15.15643787,0.0,Nov,Windows,Chrome,Central,Referral,Returning_Visitor,True,True
8729,0,0.0,0,0.0,8,332.0,0.0,0.028571429,14.1273698,0.0,Nov,Mac OS,Chrome,Western,Offline channels,New_Visitor,True,True
8733,3,99.75,0,0.0,31,835.5833333,0.0,0.006451613,47.44850792,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,False,True
8736,0,0.0,0,0.0,13,555.5029412,0.036363636,0.020095694,47.99199256,0.0,Nov,Ubuntu,Chrome,Western,Organic,New_Visitor,False,True
8738,4,378.75,1,0.0,15,638.9166667,0.010526316,0.031578947,0.0,0.0,Nov,Windows,Chrome,Central,Organic,New_Visitor,False,True
8739,3,135.5,0,0.0,30,2040.166667,0.0,0.022727273,4.350513745,0.0,Dec,Windows,Chrome,South-West,Organic,Returning_Visitor,False,True
8740,2,169.5,2,105.0,35,990.4642857,0.010810811,0.027027027,14.78162714,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,True,True
8746,0,0.0,0,0.0,47,2493.985714,0.017021277,0.032056738,0.0,0.0,Dec,Windows,Mozilla,North-East,Direct,Returning_Visitor,False,True
8757,3,24.75,0,0.0,2,74.75,0.0,0.022222222,0.0,0.0,Nov,Windows,Chrome,Eastern,Organic,New_Visitor,False,True
8762,0,0.0,0,0.0,44,1924.505952,0.0,0.004651163,59.21256014,0.0,Nov,Windows,Chrome,Eastern,Paid Search,Returning_Visitor,False,True
8768,4,88.25,2,546.5,37,2304.5,0.0,0.005,14.54270238,0.0,Nov,Windows,Chrome,North-East,Organic,New_Visitor,False,True
8784,20,1307.675,3,132.6666667,517,27009.85943,0.004385217,0.014593571,8.4031637,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,False,True
8794,1,27.5,0,0.0,114,1403.720238,0.0,0.000589971,255.5691579,0.0,Nov,Ubuntu,Opera,Northern,Offline channels,Returning_Visitor,False,True
8798,5,471.25,0,0.0,21,883.0,0.0,0.010666667,44.98081787,0.0,Nov,Mac OS,Safari,Northern,Offline channels,New_Visitor,True,True
8799,5,136.0,1,13.0,85,2155.653752,0.005998168,0.019225201,3.920321611,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,True,True
8800,1,34.5,0,0.0,18,3026.374242,0.0,0.005263158,38.92648303,0.0,Dec,Mac OS,Safari,Eastern,Organic,Returning_Visitor,False,True
8802,1,26.5,1,58.5,24,760.7632353,0.006153846,0.020512821,33.11000268,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
8804,5,51.04166667,0,0.0,14,837.375,0.0,0.011481481,0.0,0.0,Nov,Mac OS,Safari,Northern,Offline channels,New_Visitor,False,True
8811,0,0.0,0,0.0,8,1066.25,0.0,0.028571429,9.0847678,0.0,Nov,Mac OS,WebView,Western,Others,Returning_Visitor,True,True
8813,0,0.0,0,0.0,29,873.75,0.0,0.031034483,0.0,0.0,Nov,Windows,Chrome,South-East,Organic,Returning_Visitor,True,True
8814,8,122.1,2,0.0,20,695.19375,0.012098765,0.058821329,0.0,0.0,Nov,Mac OS,Safari,South-West,Organic,Returning_Visitor,True,True
8816,13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,False,True
8818,0,0.0,0,0.0,100,5212.708333,0.00952381,0.025768619,8.505586651,0.0,Nov,Windows,Chrome,Southern,Organic,Returning_Visitor,True,True
8824,2,77.5,1,17.0,46,1066.566667,0.004255319,0.019148936,51.00308169,0.0,Dec,Linux,Chrome,Western,Paid media,Returning_Visitor,False,True
8827,3,36.0,2,763.0,9,163.5,0.0,0.014285714,0.0,0.0,Dec,Unix,Chrome,Central,Organic,New_Visitor,False,True
8830,11,1443.1,5,205.0,225,9595.649629,0.00455693,0.012050716,9.242286032,0.0,Nov,Windows,Chrome,Western,Organic,Returning_Visitor,False,True
8831,0,0.0,2,105.0,194,6460.192638,0.003760684,0.017284446,1.79107248,0.0,Nov,Windows,Chrome,Eastern,Organic,Returning_Visitor,False,True
8832,2,23.0,0,0.0,39,1828.966667,0.005128205,0.02008547,20.5924708,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,True,True
8836,8,235.1861702,2,138.5,71,2512.51742,0.006349206,0.025572609,0.0,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,True,True
8838,0,0.0,0,0.0,32,1297.75,0.0,0.0075,42.62274459,0.0,Nov,Windows,Chrome,Eastern,Others,Returning_Visitor,False,True
8840,6,65.41666667,0,0.0,29,1904.541667,0.004848485,0.026060606,0.0,0.0,Nov,Mac OS,Safari,Northern,Offline channels,Returning_Visitor,False,True
8843,2,86.2,0,0.0,48,2259.736508,0.004166667,0.010138889,12.22605425,0.0,Dec,Mac OS,Safari,Southern,Organic,Returning_Visitor,False,True
8849,0,0.0,0,0.0,57,2716.666667,0.0,0.005263158,0.0,0.0,Nov,Windows,Chrome,Northern,Referral,Returning_Visitor,False,True
8862,0,0.0,0,0.0,10,165.0,0.03,0.046666667,0.0,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,True,True
8863,0,0.0,0,0.0,43,898.2388889,0.007317073,0.031707317,8.898618695,0.0,Nov,Windows,Mozilla,Central,Paid media,Returning_Visitor,False,True
8870,10,163.6333333,1,294.0,80,1979.3,0.002325581,0.024224806,19.73335395,0.0,Nov,Windows,Safari,Northern,Organic,Returning_Visitor,True,True
8877,10,318.6410256,9,991.25,216,7761.034859,0.007542901,0.022135148,1.589329821,0.0,Nov,Windows,Edge,Northern,Organic,Returning_Visitor,True,True
8878,7,78.35714286,3,210.6666667,309,12158.19639,0.007586207,0.025532176,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,True,True
8884,0,0.0,0,0.0,9,436.0,0.0,0.025,68.1974018,0.0,Dec,Mac OS,Chrome,Northern,Organic,New_Visitor,False,True
8890,0,0.0,1,141.5,43,3044.047222,0.0,0.004545455,3.940422761,0.0,Dec,Windows,Mozilla,Central,Paid media,Returning_Visitor,False,True
8895,5,179.875,0,0.0,47,1011.319444,0.019607843,0.046744236,3.322660364,0.0,Nov,Linux,Chrome,Northern,Direct,Returning_Visitor,False,True
8900,8,111.0,0,0.0,32,1206.833333,0.005263158,0.014473684,19.27621155,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
8906,5,286.4642857,1,29.5,64,2058.604545,0.008955224,0.009549977,6.49391045,0.0,Nov,Linux,Chrome,Eastern,Paid media,Returning_Visitor,False,True
8907,7,111.0,2,5.0,131,5396.264881,0.003928571,0.013640873,7.513426372,0.0,Nov,Windows,Safari,Central,Organic,Returning_Visitor,False,True
8917,2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,True,True
8921,5,115.375,0,0.0,20,473.5,0.026111111,0.028996212,14.88419318,0.0,Dec,Linux,Chrome,Central,Direct,Returning_Visitor,False,True
8931,0,0.0,0,0.0,28,859.3333333,0.0,0.007407407,17.50632106,0.0,Nov,Ubuntu,Safari,North-West,Organic,New_Visitor,False,True
8935,0,0.0,1,33.75,72,1460.908333,0.0,0.014851055,0.0,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,False,True
8946,0,0.0,0,0.0,84,2197.780952,0.01031746,0.014779942,0.0,0.0,Nov,Mac OS,Safari,Eastern,Organic,Returning_Visitor,False,True
8947,4,26.0,0,0.0,235,10046.80771,0.007670851,0.022527689,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
8953,0,0.0,0,0.0,58,3178.5,0.0,0.015789474,0.0,0.0,Nov,Windows,Chrome,North-East,Organic,Returning_Visitor,False,True
8958,0,0.0,0,0.0,33,1412.316667,0.012121212,0.051717172,0.0,0.0,Nov,Windows,Opera,Eastern,Direct,Returning_Visitor,False,True
8962,0,0.0,0,0.0,7,103.5,0.0,0.057142857,0.0,0.0,Nov,Windows,Chrome,Northern,Organic,Returning_Visitor,False,True
8968,0,0.0,0,0.0,16,829.0833333,0.0,0.0125,41.67536194,0.0,Nov,Windows,Mozilla,Central,Referral,New_Visitor,False,True
8972,11,631.4166667,5,1037.15,501,21672.24425,0.003964723,0.014292461,9.131386805,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
8975,7,32.64285714,3,189.0,224,6095.481945,0.002623688,0.016400421,10.36159616,0.0,Nov,Mac OS,Chrome,Central,Organic,Returning_Visitor,False,True
8976,7,184.9333333,4,277.5,70,3993.135714,0.006,0.014539683,32.09724943,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,True,True
8989,4,104.25,0,0.0,38,1429.875,0.0,0.022807018,4.113391331,0.0,Nov,Windows,Chrome,Central,Social networks,Returning_Visitor,False,True
8990,1,9.0,0,0.0,15,688.1833333,0.0,0.011904762,43.03066045,0.0,Dec,Mac OS,Safari,Eastern,Organic,New_Visitor,False,True
8993,9,227.6,0,0.0,54,1935.06131,0.006557377,0.022222222,42.19732111,0.0,Dec,Mac OS,Chrome,Central,Organic,Returning_Visitor,False,True
8996,11,554.75,0,0.0,34,1466.088462,0.007407407,0.024345679,10.73461716,0.0,Nov,Mac OS,Safari,Eastern,Offline channels,New_Visitor,True,True
8999,8,256.5,1,0.0,57,1319.366667,0.006774194,0.032699169,3.373062968,0.0,Nov,Linux,Chrome,Eastern,Organic,Returning_Visitor,True,True
9010,0,0.0,0,0.0,27,520.0,0.0,0.003703704,0.0,0.0,Nov,Unix,Chrome,Eastern,Others,New_Visitor,False,True
9018,10,305.905303,1,89.95454545,101,6038.244769,0.001904762,0.019112158,51.36077038,0.0,Nov,Windows,Mozilla,Eastern,Organic,Returning_Visitor,True,True
9019,8,203.9166667,4,114.75,118,3903.167094,0.004098361,0.012520167,55.01131298,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9022,13,1230.333333,7,286.0833333,68,3147.245589,0.013684211,0.026801619,1.597803468,0.0,Dec,Mac OS,Safari,Central,Organic,Returning_Visitor,False,True
9023,0,0.0,0,0.0,34,1401.458333,0.0,0.023529412,0.0,0.0,Nov,Windows,Chrome,North-East,Others,New_Visitor,False,True
9030,4,45.75,0,0.0,18,1273.083333,0.0,0.031818182,6.750968245,0.0,Dec,Mac OS,Safari,Central,Direct,Returning_Visitor,False,True
9031,9,189.1098485,3,39.0,73,3059.013889,0.012345679,0.024897119,16.74209908,0.0,Nov,Windows,Chrome,Eastern,Organic,Returning_Visitor,True,True
9034,0,0.0,0,0.0,56,2749.15,0.000595238,0.023809524,0.0,0.0,Nov,Windows,Chrome,Central,Offline channels,Returning_Visitor,False,True
9040,4,79.25,5,500.8,39,1080.875,0.010638298,0.024964539,20.06500939,0.0,Nov,Windows,Opera,Central,Organic,Returning_Visitor,False,True
9041,3,155.6078431,1,14.0,108,2942.021588,0.00025974,0.013002525,7.890931935,0.0,Dec,Mac OS,Safari,Northern,Paid media,Returning_Visitor,False,True
9042,5,175.9166667,0,0.0,12,276.25,0.013333333,0.046666667,0.0,0.0,Dec,Linux,Chrome,Central,Referral,Returning_Visitor,False,True
9052,10,137.5,1,32.5,145,6165.878774,0.001333333,0.020769697,0.0,0.0,Nov,Windows,Chrome,North-West,Organic,Returning_Visitor,False,True
9065,3,27.0,0,0.0,2,16.0,0.0,0.05,0.0,0.0,Nov,Windows,Chrome,Northern,Organic,New_Visitor,True,True
9070,4,46.04166667,4,93.41666667,75,6057.928961,0.01042524,0.019667423,0.0,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,False,True
9077,1,5.0,0,0.0,37,2235.828084,0.0,0.010810811,50.07598981,0.0,Nov,Windows,Opera,Southern,Paid media,Returning_Visitor,False,True
9081,1,6.0,0,0.0,14,1183.0,0.0,0.004761905,17.5336164,0.0,Nov,Windows,Chrome,North-West,Paid media,New_Visitor,True,True
9083,0,0.0,0,0.0,21,685.1744048,0.028571429,0.043174603,0.0,0.0,Nov,Mac OS,Safari,South-West,Direct,Returning_Visitor,True,True
9089,1,103.0,0,0.0,20,1140.666667,0.0,0.005,19.18108767,0.0,Dec,Linux,Chrome,Eastern,Organic,New_Visitor,False,True
9097,0,0.0,0,0.0,95,3208.208333,0.00212766,0.010851064,5.364419268,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,False,True
9100,0,0.0,0,0.0,3,139.0,0.0,0.066666667,127.3080148,0.0,Dec,Windows,Yandex,Central,Organic,Returning_Visitor,False,True
9101,6,113.25,2,19.0,23,2049.75,0.022222222,0.033333333,95.35469341,0.0,Dec,Mac OS,Safari,Northern,Organic,Returning_Visitor,False,True
9102,22,474.4764124,3,167.1428571,92,2324.820965,0.014613095,0.020072361,7.935285933,0.0,Nov,Linux,Chrome,Northern,Social networks,Returning_Visitor,False,True
9104,10,263.3583333,0,0.0,69,3416.279167,0.012004662,0.019056732,0.0,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,False,True
9114,4,234.1666667,0,0.0,24,1589.583333,0.0,0.007692308,61.20406619,0.0,Nov,Windows,Chrome,Northern,Paid media,Returning_Visitor,False,True
9115,8,459.3333333,0,0.0,25,2408.815476,0.0,0.008333333,81.19520286,0.0,Nov,Linux,Chrome,Southern,Offline channels,Returning_Visitor,True,True
9118,0,0.0,1,9.0,48,1512.75,0.004081633,0.033469388,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9122,15,572.5833333,2,37.5,318,13717.40205,0.004176829,0.015642808,45.15513521,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9130,7,53.75,5,199.0,77,2194.490404,0.0,0.010341365,44.1286184,0.0,Nov,Windows,Chrome,Northern,Organic,Returning_Visitor,False,True
9133,0,0.0,0,0.0,3,402.0,0.0,0.066666667,0.0,0.0,Nov,Ubuntu,Chrome,Eastern,Organic,Returning_Visitor,False,True
9138,0,0.0,0,0.0,10,273.75,0.02,0.053333333,0.0,0.0,Nov,Mac OS,Safari,Northern,Offline channels,Returning_Visitor,False,True
9149,0,0.0,0,0.0,15,734.25,0.0,0.015384615,40.4014481,0.0,Dec,Windows,Chrome,North-East,Organic,Returning_Visitor,False,True
9153,8,164.625,0,0.0,43,1110.579167,0.002083333,0.010671296,16.35594008,0.0,Nov,Windows,Chrome,Eastern,Referral,Returning_Visitor,False,True
9157,1,13.75,0,0.0,32,855.5416667,0.000840336,0.027058824,22.95499447,0.0,Nov,Windows,Chrome,Northern,Paid Search,Returning_Visitor,False,True
9160,6,133.3333333,1,398.0,129,4653.190245,0.015662578,0.025219763,6.017563943,0.0,Nov,Linux,Chrome,Central,Referral,Returning_Visitor,False,True
9166,1,25.5,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,Nov,Mac OS,Safari,South-West,Offline channels,New_Visitor,False,True
9181,3,42.5,0,0.0,54,5972.416667,0.003508772,0.010526316,70.33953705,0.0,Nov,Windows,Edge,Central,Referral,Returning_Visitor,False,True
9186,0,0.0,0,0.0,21,1461.833333,0.021052632,0.036842105,23.82324931,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,True,True
9195,11,298.0820225,4,138.5,397,11940.0165,0.006959671,0.009804129,9.221243019,0.0,Nov,Mac OS,Safari,Eastern,Referral,Returning_Visitor,True,True
9202,3,182.6428571,3,119.375,64,2671.06994,0.000275482,0.017352092,37.59646822,0.0,Nov,Windows,Opera,North-West,Organic,Returning_Visitor,False,True
9213,4,226.0,0,0.0,81,4836.486905,0.002380952,0.010714286,5.312300227,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9214,9,283.25,0,0.0,38,1166.166667,0.0,0.004761905,18.60589711,0.0,Nov,Mac OS,Safari,North-East,Others,New_Visitor,False,True
9216,4,390.5,0,0.0,27,1285.583333,0.0,0.006896552,14.67222588,0.0,Dec,Windows,Chrome,South-West,Organic,Returning_Visitor,False,True
9223,13,278.1519608,1,46.5,150,5575.614608,7.27e-05,0.017155355,1.529570511,0.0,Dec,Windows,Chrome,Northern,Direct,Returning_Visitor,False,True
9225,3,33.0,0,0.0,17,386.4166667,0.0,0.01,0.0,0.0,Dec,Windows,Chrome,Central,Organic,New_Visitor,False,True
9234,1,10.0,0,0.0,9,700.0,0.0,0.011111111,29.62188989,0.0,Dec,Windows,Chrome,North-East,Paid media,Returning_Visitor,False,True
9239,3,37.5,0,0.0,18,607.5,0.0,0.010526316,361.7637419,0.0,Nov,Windows,Chrome,Eastern,Organic,New_Visitor,False,True
9242,10,274.25,5,247.75,61,2267.330952,0.002739726,0.005348989,48.6094789,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9253,9,65.16666667,0,0.0,123,5969.573168,0.001538462,0.013923077,10.69237969,0.0,Nov,Windows,Safari,Central,Organic,New_Visitor,False,True
9254,6,218.6666667,0,0.0,24,1737.0,0.006896552,0.015172414,23.51599702,0.0,Nov,Mac OS,Safari,North-West,Paid media,Returning_Visitor,True,True
9255,0,0.0,0,0.0,113,5178.531731,0.003896104,0.030191572,0.0,0.0,Nov,Windows,Chrome,Eastern,Organic,Returning_Visitor,False,True
9258,2,57.5,0,0.0,16,1226.0,0.0,0.0125,143.4766783,0.0,Dec,Windows,Chrome,North-East,Organic,New_Visitor,True,True
9263,12,202.25,0,0.0,175,4877.122575,0.006906077,0.014774057,0.0,0.0,Nov,Windows,Chrome,Western,Organic,Returning_Visitor,True,True
9266,3,89.5,0,0.0,48,1572.2,0.017687075,0.0388854,20.11392747,0.0,Nov,Ubuntu,Chrome,Central,Referral,Returning_Visitor,False,True
9268,0,0.0,0,0.0,159,5878.940603,0.008962264,0.018569755,0.0,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,False,True
9273,5,140.25,4,282.0,4,213.5,0.0,0.009090909,0.0,0.0,Nov,Linux,Chrome,Central,Organic,New_Visitor,False,True
9278,0,0.0,0,0.0,17,1040.1,0.0,0.013333333,128.8278691,0.0,Dec,Windows,Chrome,South-East,Organic,New_Visitor,False,True
9280,3,115.5,0,0.0,55,1833.244643,0.0,0.008286252,18.61684302,0.0,Nov,Windows,Chrome,North-West,Organic,Returning_Visitor,True,True
9286,0,0.0,0,0.0,30,1438.0,0.0,0.013793103,100.1655678,0.0,Nov,Ubuntu,Safari,Central,Referral,Returning_Visitor,False,True
9291,8,269.0416667,3,64.5,171,6400.430101,0.006967985,0.017556729,4.213364204,0.0,Nov,Mac OS,Safari,Central,Direct,Returning_Visitor,False,True
9293,4,126.0769231,2,43.33333333,34,1395.445862,0.038927739,0.042311136,48.66071756,0.0,Nov,Linux,Chrome,Central,Paid media,Returning_Visitor,False,True
9297,5,85.5,0,0.0,30,2188.258333,0.0,0.0078125,45.58268367,0.0,Nov,Windows,Chrome,Northern,Offline channels,New_Visitor,True,True
9298,15,241.8541667,1,27.5,202,10014.26935,0.004038462,0.021947073,1.606825723,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9303,2,15.0,0,0.0,19,523.25,0.0375,0.046666667,28.18955966,0.0,Nov,Linux,Chrome,Central,Offline channels,Returning_Visitor,False,True
9324,5,173.2632132,0,0.0,49,1465.555338,0.02384954,0.023755148,20.6672459,0.0,Nov,Linux,Chrome,Eastern,Direct,Returning_Visitor,False,True
9335,8,103.0,0,0.0,19,2081.5,0.0,0.01,24.54706296,0.0,Nov,Windows,Chrome,Eastern,Organic,New_Visitor,True,True
9336,10,187.6944444,5,495.5,122,2743.213113,0.000199005,0.005114363,1.483210939,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9338,0,0.0,0,0.0,6,254.5,0.0,0.033333333,0.0,0.0,Nov,Windows,Chrome,Central,Organic,New_Visitor,False,True
9341,2,12.625,3,95.0,29,1268.125,0.008333333,0.038,25.04441774,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,False,True
9346,3,129.0,0,0.0,74,2378.263492,0.005333333,0.025042424,4.141458811,0.0,Nov,Windows,Edge,North-East,Direct,Returning_Visitor,False,True
9347,3,21.0,0,0.0,109,2587.530411,0.0,0.01036036,0.0,0.0,Nov,Windows,Chrome,Central,Referral,Returning_Visitor,False,True
9349,0,0.0,0,0.0,40,1542.35,0.0,0.031666667,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,True,True
9350,1,55.5,1,18.0,19,444.75,0.0,0.010526316,21.2112655,0.0,Nov,Windows,Opera,Central,Paid media,New_Visitor,False,True
9355,4,88.0,1,1174.0,173,6014.398401,0.009530632,0.025130309,1.53931845,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,True,True
9368,9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
9371,14,160.1115392,6,1079.833333,154,7405.360281,0.004924242,0.021452975,8.533928457,0.0,Nov,Ubuntu,Safari,Western,Direct,Returning_Visitor,False,True
9372,6,63.08333333,0,0.0,174,3486.370682,0.009364162,0.019687687,0.0,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,False,True
9374,2,96.0,0,0.0,61,1260.524994,0.0,0.003225806,131.5040438,0.0,Nov,Windows,Chrome,Southern,Paid media,Returning_Visitor,True,True
9378,6,71.2,0,0.0,101,3800.089234,0.003883495,0.024032278,3.179063602,0.0,Nov,Mac OS,Safari,Eastern,Direct,Returning_Visitor,False,True
9383,5,80.25,0,0.0,63,2618.681061,0.005797101,0.011111111,17.60939304,0.0,Nov,Linux,Chrome,Central,Offline channels,Returning_Visitor,False,True
9387,0,0.0,0,0.0,30,4262.966667,0.0,0.013333333,65.29516039,0.0,Dec,Windows,Yandex,Southern,Direct,Returning_Visitor,True,True
9394,17,195.4864719,1,60.5,94,2267.472565,0.002111614,0.008213489,4.511078764,0.0,Nov,Linux,Chrome,Eastern,Organic,Returning_Visitor,False,True
9398,3,22.0,0,0.0,152,4251.74125,0.003947368,0.009780702,0.0,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,False,True
9403,0,0.0,3,191.3333333,57,1315.455182,0.0,0.009501916,0.0,0.0,Nov,Linux,Chrome,Eastern,Organic,Returning_Visitor,True,True
